2025-12-01 14:24:25 | INFO | vortex | VORTEX logging initialized.
2025-12-01 18:22:29 | INFO | vortex | System message: Returning to normal operational mode.
2025-12-01 18:22:36 | INFO | vortex | System message: You've been quiet for a while. Need any help?
2025-12-01 18:24:46 | INFO | vortex | Wake word detected.
2025-12-01 18:24:46 | INFO | vortex | Wake word accepted. Preparing for voice command.
2025-12-01 18:24:46 | INFO | vortex | System message: Yes, I'm listening.
2025-12-01 18:24:46 | INFO | vortex | Voice capture requested.
2025-12-01 18:24:46 | INFO | vortex | Recording voice phrase...
2025-12-01 18:24:51 | INFO | vortex | Recording finished, verifying identity...
2025-12-01 18:24:51 | INFO | vortex | Voice similarity: 0.847
2025-12-01 18:24:51 | INFO | vortex | System message: Voice verified. similarity=0.847
2025-12-01 18:24:51 | INFO | vortex | Identity verified. Running STT...
2025-12-01 18:24:51 | INFO | vortex | STT result: 'Open the dome.'
2025-12-01 18:24:51 | INFO | vortex | System message: I'm still learning. I didn't understand that command yet.
2025-12-01 18:25:09 | INFO | vortex | System message: You've been quiet for a while. Need any help?
2025-12-01 18:26:11 | INFO | vortex | Wake word detected.
2025-12-01 18:26:11 | INFO | vortex | Wake word accepted. Preparing for voice command.
2025-12-01 18:26:11 | INFO | vortex | System message: Yes, I'm listening.
2025-12-01 18:26:11 | INFO | vortex | Voice capture requested.
2025-12-01 18:26:11 | INFO | vortex | Recording voice phrase...
2025-12-01 18:26:16 | INFO | vortex | Recording finished, verifying identity...
2025-12-01 18:26:16 | INFO | vortex | Voice similarity: 0.833
2025-12-01 18:26:16 | INFO | vortex | System message: Voice verified. similarity=0.833
2025-12-01 18:26:16 | INFO | vortex | Identity verified. Running STT...
2025-12-01 18:26:16 | INFO | vortex | STT result: 'Open browser.'
2025-12-01 18:26:16 | INFO | vortex | System message: Opening chrome for you.
2025-12-01 18:26:16 | ERROR | vortex | Failed to open chrome: [WinError 2] The system cannot find the file specified
2025-12-01 18:26:16 | INFO | vortex | System message: I tried to open chrome but something went wrong.
2025-12-01 18:26:28 | INFO | vortex | Wake word detected.
2025-12-01 18:26:28 | INFO | vortex | Wake word accepted. Preparing for voice command.
2025-12-01 18:26:28 | INFO | vortex | System message: Yes, I'm listening.
2025-12-01 18:26:28 | INFO | vortex | Voice capture requested.
2025-12-01 18:26:28 | INFO | vortex | Recording voice phrase...
2025-12-01 18:26:33 | INFO | vortex | Recording finished, verifying identity...
2025-12-01 18:26:33 | INFO | vortex | Voice similarity: 0.833
2025-12-01 18:26:33 | INFO | vortex | System message: Voice verified. similarity=0.833
2025-12-01 18:26:33 | INFO | vortex | Identity verified. Running STT...
2025-12-01 18:26:34 | INFO | vortex | STT result: 'Try opening Microsoft Edge.'
2025-12-01 18:26:34 | INFO | vortex | System message: I'm still learning. I didn't understand that command yet.
2025-12-01 18:26:51 | INFO | vortex | System message: If you want to note something, just tell me.
2025-12-01 18:29:22 | INFO | vortex | System message: I'm monitoring your system. Everything looks stable.
2025-12-01 18:29:53 | INFO | vortex | WakeWordListener stopped.
2025-12-01 18:29:54 | INFO | vortex | VORTEX shutting down.
2025-12-01 18:32:15 | INFO | vortex | VORTEX logging initialized.
2025-12-01 18:32:16 | INFO | vortex | CameraMonitor started.
2025-12-01 18:32:16 | INFO | vortex | System message: VORTEX online. Welcome back, Varchasva.
2025-12-01 18:32:16 | INFO | vortex | Porcupine built-in keywords: ['alexa', 'ok google', 'americano', 'pico clock', 'bumblebee', 'picovoice', 'jarvis', 'hey siri', 'grapefruit', 'computer', 'grasshopper', 'hey google', 'hey barista', 'porcupine', 'terminator', 'blueberry']
2025-12-01 18:32:16 | INFO | vortex | WakeWordListener: initialized Porcupine with keyword 'jarvis'
2025-12-01 18:32:17 | INFO | vortex | WakeWordListener started and listening for wake word.
2025-12-01 18:32:20 | INFO | vortex | Loading InsightFace model...
2025-12-01 18:32:20 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:21 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:21 | INFO | vortex | InsightFace model loaded.
2025-12-01 18:32:24 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:25 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:26 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:28 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:29 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:30 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:31 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:33 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:34 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:35 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:36 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:37 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:38 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:39 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:40 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:41 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:42 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:43 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:44 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:47 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:48 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:32:48 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:33:07 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:33:09 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:33:10 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:33:10 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:33:13 | INFO | vortex | WakeWordListener stopped.
2025-12-01 18:33:14 | INFO | vortex | VORTEX shutting down.
2025-12-01 18:37:30 | INFO | vortex | VORTEX logging initialized.
2025-12-01 18:37:31 | INFO | vortex | CameraMonitor started.
2025-12-01 18:37:31 | INFO | vortex | System message: VORTEX online. Welcome back, Varchasva.
2025-12-01 18:37:31 | INFO | vortex | Porcupine built-in keywords: ['porcupine', 'grapefruit', 'hey siri', 'grasshopper', 'ok google', 'alexa', 'americano', 'hey barista', 'picovoice', 'computer', 'bumblebee', 'jarvis', 'hey google', 'blueberry', 'terminator', 'pico clock']
2025-12-01 18:37:31 | INFO | vortex | WakeWordListener: initialized Porcupine with keyword 'jarvis'
2025-12-01 18:37:31 | INFO | vortex | WakeWordListener started and listening for wake word.
2025-12-01 18:37:35 | INFO | vortex | Loading InsightFace model...
2025-12-01 18:37:35 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:36 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:36 | INFO | vortex | InsightFace model loaded.
2025-12-01 18:37:37 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:38 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:54 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:56 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:56 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:57 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:57 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:58 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:59 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:37:59 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:00 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:00 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:02 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:03 | INFO | vortex | Voice capture requested.
2025-12-01 18:38:03 | INFO | vortex | Recording voice phrase...
2025-12-01 18:38:03 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:05 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:05 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:07 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:07 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:10 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:11 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:11 | INFO | vortex | Recording finished, verifying identity...
2025-12-01 18:38:11 | INFO | vortex | Loading voice encoder (resemblyzer)...
2025-12-01 18:38:11 | INFO | vortex | Voice encoder loaded.
2025-12-01 18:38:13 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:14 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:15 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:15 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:15 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:16 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:17 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:17 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:19 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:20 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:20 | INFO | vortex | Voice similarity: 0.765
2025-12-01 18:38:20 | INFO | vortex | System message: Voice verified. similarity=0.765
2025-12-01 18:38:20 | INFO | vortex | Identity verified. Running STT...
2025-12-01 18:38:20 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:21 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:21 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:23 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:23 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:23 | INFO | vortex | STT result: 'Thank you.'
2025-12-01 18:38:23 | INFO | vortex | System message: I'm still learning. I didn't understand that command yet.
2025-12-01 18:38:30 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:39 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:40 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:41 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:42 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:53 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:54 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:56 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:38:59 | INFO | vortex | Voice capture requested.
2025-12-01 18:38:59 | INFO | vortex | Recording voice phrase...
2025-12-01 18:39:01 | INFO | vortex | Wake word detected.
2025-12-01 18:39:01 | INFO | vortex | Wake word detected while already recording; ignoring.
2025-12-01 18:39:01 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:03 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:04 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:04 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:05 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:05 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:06 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:07 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:07 | INFO | vortex | Recording finished, verifying identity...
2025-12-01 18:39:11 | INFO | vortex | Voice similarity: 0.675
2025-12-01 18:39:11 | INFO | vortex | System message: Security check: VOICE MISMATCH. similarity=0.675.
2025-12-01 18:39:14 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:16 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:17 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:18 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:19 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:21 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:22 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:23 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:24 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:25 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:31 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:32 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:33 | INFO | vortex | Face similarity attempt: 0.721
2025-12-01 18:39:33 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:35 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:35 | INFO | vortex | Face similarity attempt: 0.765
2025-12-01 18:39:36 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:37 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:37 | INFO | vortex | Face similarity attempt: 0.763
2025-12-01 18:39:37 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:38 | INFO | vortex | Face similarity attempt: 0.756
2025-12-01 18:39:38 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:38 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:39:39 | INFO | vortex | Face similarity attempt: 0.778
2025-12-01 18:39:40 | INFO | vortex | Face similarity attempt: 0.721
2025-12-01 18:39:41 | INFO | vortex | Face similarity attempt: 0.751
2025-12-01 18:39:42 | INFO | vortex | Face similarity attempt: 0.738
2025-12-01 18:39:43 | INFO | vortex | Face similarity attempt: 0.697
2025-12-01 18:39:44 | INFO | vortex | Face similarity attempt: 0.719
2025-12-01 18:39:45 | WARNING | vortex | Face mismatch. similarity=0.778. Intruder alert.
2025-12-01 18:39:45 | INFO | vortex | System message: Intruder alert. Identity could not be verified. Command ignored.
2025-12-01 18:39:55 | INFO | vortex | System message: If you want to note something, just tell me.
2025-12-01 18:40:06 | INFO | vortex | User command (typed): normal mode
2025-12-01 18:40:06 | INFO | vortex | System message: Returning to normal operational mode.
2025-12-01 18:40:29 | INFO | vortex | WakeWordListener stopped.
2025-12-01 18:40:29 | INFO | vortex | VORTEX shutting down.
2025-12-01 18:40:43 | INFO | vortex | VORTEX logging initialized.
2025-12-01 18:40:44 | INFO | vortex | CameraMonitor started.
2025-12-01 18:40:44 | INFO | vortex | System message: VORTEX online. Welcome back, Varchasva.
2025-12-01 18:40:44 | INFO | vortex | Porcupine built-in keywords: ['terminator', 'jarvis', 'grasshopper', 'bumblebee', 'alexa', 'americano', 'ok google', 'hey google', 'grapefruit', 'porcupine', 'hey barista', 'hey siri', 'blueberry', 'computer', 'picovoice', 'pico clock']
2025-12-01 18:40:45 | INFO | vortex | WakeWordListener: initialized Porcupine with keyword 'jarvis'
2025-12-01 18:40:45 | INFO | vortex | WakeWordListener started and listening for wake word.
2025-12-01 18:40:49 | INFO | vortex | Loading InsightFace model...
2025-12-01 18:40:49 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:40:50 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:40:50 | INFO | vortex | InsightFace model loaded.
2025-12-01 18:40:53 | WARNING | vortex | CameraMonitor: camera appears covered/blocked.
2025-12-01 18:40:53 | INFO | vortex | System message: Security warning: Camera feed obstructed or missing. Commands disabled.
2025-12-01 18:40:56 | INFO | vortex | CameraMonitor: camera feed restored.
2025-12-01 18:40:56 | INFO | vortex | System message: Camera feed restored. Normal operations resumed.
2025-12-01 18:40:56 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:01 | WARNING | vortex | CameraMonitor: camera appears covered/blocked.
2025-12-01 18:41:01 | INFO | vortex | System message: Security warning: Camera feed obstructed or missing. Commands disabled.
2025-12-01 18:41:04 | INFO | vortex | CameraMonitor: camera feed restored.
2025-12-01 18:41:04 | INFO | vortex | System message: Camera feed restored. Normal operations resumed.
2025-12-01 18:41:04 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:05 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:06 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:08 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:08 | INFO | vortex | Wake word detected.
2025-12-01 18:41:08 | INFO | vortex | Wake word accepted. Preparing for voice command.
2025-12-01 18:41:08 | INFO | vortex | System message: Yes, I'm listening.
2025-12-01 18:41:08 | INFO | vortex | Voice capture requested.
2025-12-01 18:41:08 | INFO | vortex | Recording voice phrase...
2025-12-01 18:41:10 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:11 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:12 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:13 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:14 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:15 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:16 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:17 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:18 | INFO | vortex | Recording finished, verifying identity...
2025-12-01 18:41:18 | INFO | vortex | Loading voice encoder (resemblyzer)...
2025-12-01 18:41:18 | INFO | vortex | Voice encoder loaded.
2025-12-01 18:41:19 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:20 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:20 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:21 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:23 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:24 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:27 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:28 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:28 | INFO | vortex | Voice similarity: 0.620
2025-12-01 18:41:28 | INFO | vortex | System message: Security check: VOICE MISMATCH. similarity=0.620.
2025-12-01 18:41:29 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:30 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:32 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:33 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:33 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:33 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:34 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:35 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:36 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:37 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:38 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:40 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:42 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:43 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:44 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:46 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:47 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:48 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:49 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:50 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:52 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:52 | INFO | vortex | Face similarity attempt: 0.756
2025-12-01 18:41:53 | INFO | vortex | Face similarity attempt: 0.753
2025-12-01 18:41:54 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:54 | INFO | vortex | Face similarity attempt: 0.769
2025-12-01 18:41:55 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:55 | INFO | vortex | Face similarity attempt: 0.771
2025-12-01 18:41:56 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:57 | INFO | vortex | Face similarity attempt: 0.780
2025-12-01 18:41:57 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:58 | INFO | vortex | Face similarity attempt: 0.812
2025-12-01 18:41:58 | INFO | vortex | System message: Face verified. similarity=0.812. Proceeding.
2025-12-01 18:41:58 | INFO | vortex | Identity verified. Running STT...
2025-12-01 18:41:58 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:41:58 | INFO | vortex | STT result: 'Good girl.'
2025-12-01 18:41:58 | INFO | vortex | System message: I'm still learning. I didn't understand that command yet.
2025-12-01 18:42:10 | INFO | vortex | System message: I'm monitoring your system. Everything looks stable.
2025-12-01 18:42:17 | INFO | vortex | Wake word detected.
2025-12-01 18:42:17 | INFO | vortex | Wake word accepted. Preparing for voice command.
2025-12-01 18:42:17 | INFO | vortex | System message: Yes, I'm listening.
2025-12-01 18:42:17 | INFO | vortex | Voice capture requested.
2025-12-01 18:42:17 | INFO | vortex | Recording voice phrase...
2025-12-01 18:42:22 | INFO | vortex | Recording finished, verifying identity...
2025-12-01 18:42:22 | INFO | vortex | Voice similarity: 0.716
2025-12-01 18:42:22 | INFO | vortex | System message: Security check: VOICE MISMATCH. similarity=0.716.
2025-12-01 18:49:07 | INFO | vortex | VORTEX logging initialized.
2025-12-01 18:49:07 | INFO | vortex | CameraMonitor started.
2025-12-01 18:49:07 | INFO | vortex | System message: VORTEX online. Welcome back, Varchasva.
2025-12-01 18:49:07 | INFO | vortex | Porcupine built-in keywords: ['computer', 'grasshopper', 'hey siri', 'ok google', 'hey barista', 'jarvis', 'grapefruit', 'bumblebee', 'pico clock', 'hey google', 'picovoice', 'terminator', 'porcupine', 'alexa', 'blueberry', 'americano']
2025-12-01 18:49:08 | INFO | vortex | WakeWordListener: initialized Porcupine with keyword 'jarvis'
2025-12-01 18:49:08 | INFO | vortex | WakeWordListener started and listening for wake word.
2025-12-01 18:49:11 | INFO | vortex | Loading InsightFace model...
2025-12-01 18:49:11 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:12 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:12 | INFO | vortex | InsightFace model loaded.
2025-12-01 18:49:14 | INFO | vortex | Wake word detected.
2025-12-01 18:49:14 | INFO | vortex | Wake word accepted. Preparing for voice command.
2025-12-01 18:49:14 | INFO | vortex | System message: Yes, I'm listening.
2025-12-01 18:49:14 | INFO | vortex | Voice capture requested.
2025-12-01 18:49:14 | INFO | vortex | Recording voice phrase...
2025-12-01 18:49:21 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:22 | INFO | vortex | Recording finished, verifying identity...
2025-12-01 18:49:22 | INFO | vortex | Loading voice encoder (resemblyzer)...
2025-12-01 18:49:22 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:22 | INFO | vortex | Voice encoder loaded.
2025-12-01 18:49:23 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:24 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:24 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:25 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:25 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:26 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:27 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:28 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:30 | INFO | vortex | Voice similarity: 0.639
2025-12-01 18:49:30 | INFO | vortex | System message: Security check: VOICE MISMATCH.
2025-12-01 18:49:30 | WARNING | vortex | VOICE MISMATCH (similarity=0.639)
2025-12-01 18:49:30 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:32 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:32 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:33 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:33 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:33 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:34 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:34 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:35 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:35 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:36 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:36 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:37 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:37 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:39 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:40 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:40 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:42 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:43 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:45 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:48 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:48 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:49 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:49 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:50 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:52 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:53 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:53 | INFO | vortex | Face similarity attempt: 0.788
2025-12-01 18:49:53 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:54 | INFO | vortex | Face similarity attempt: 0.784
2025-12-01 18:49:54 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:54 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:55 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:55 | INFO | vortex | Face similarity attempt: 0.766
2025-12-01 18:49:56 | WARNING | vortex | WakeWordListener audio status: input overflow
2025-12-01 18:49:56 | INFO | vortex | Face similarity attempt: 0.771
